model,target_date,forecast_origin_date,max_data_date_used,estimation_window_start,estimation_window_end,state_prob_type,state_prob_date,threshold_fit_end,hyperparameter_source,causal_pass
Static_POT_EVT,2023-11-20,2023-11-20,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
GARCH_EVT,2023-11-20,2023-11-20,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
FHS,2023-11-20,2023-11-20,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
HistoricalSimulation,2023-11-21,2023-11-21,2023-11-20,,2023-11-20,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2023-11-21,2023-11-21,2023-11-20,,2023-11-20,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2023-11-21,2023-11-21,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
Static_POT_EVT,2023-11-21,2023-11-21,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
GARCH_EVT,2023-11-21,2023-11-21,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
FHS,2023-11-21,2023-11-21,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
HistoricalSimulation,2023-11-22,2023-11-22,2023-11-21,,2023-11-21,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2023-11-22,2023-11-22,2023-11-21,,2023-11-21,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2023-11-22,2023-11-22,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
Static_POT_EVT,2023-11-22,2023-11-22,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
GARCH_EVT,2023-11-22,2023-11-22,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
FHS,2023-11-22,2023-11-22,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
HistoricalSimulation,2023-11-23,2023-11-23,2023-11-22,,2023-11-22,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2023-11-23,2023-11-23,2023-11-22,,2023-11-22,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2023-11-23,2023-11-23,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
Static_POT_EVT,2023-11-23,2023-11-23,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
GARCH_EVT,2023-11-23,2023-11-23,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
FHS,2023-11-23,2023-11-23,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
HistoricalSimulation,2023-11-24,2023-11-24,2023-11-23,,2023-11-23,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2023-11-24,2023-11-24,2023-11-23,,2023-11-23,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2023-11-24,2023-11-24,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
Static_POT_EVT,2023-11-24,2023-11-24,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
GARCH_EVT,2023-11-24,2023-11-24,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
FHS,2023-11-24,2023-11-24,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
HistoricalSimulation,2023-11-28,2023-11-28,2023-11-24,,2023-11-24,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2023-11-28,2023-11-28,2023-11-24,,2023-11-24,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2023-11-28,2023-11-28,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
Static_POT_EVT,2023-11-28,2023-11-28,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
GARCH_EVT,2023-11-28,2023-11-28,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
FHS,2023-11-28,2023-11-28,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
HistoricalSimulation,2023-11-29,2023-11-29,2023-11-28,,2023-11-28,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2023-11-29,2023-11-29,2023-11-28,,2023-11-28,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2023-11-29,2023-11-29,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
Static_POT_EVT,2023-11-29,2023-11-29,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
GARCH_EVT,2023-11-29,2023-11-29,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
FHS,2023-11-29,2023-11-29,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
HistoricalSimulation,2023-11-30,2023-11-30,2023-11-29,,2023-11-29,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2023-11-30,2023-11-30,2023-11-29,,2023-11-29,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2023-11-30,2023-11-30,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
Static_POT_EVT,2023-11-30,2023-11-30,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
GARCH_EVT,2023-11-30,2023-11-30,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
FHS,2023-11-30,2023-11-30,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
HistoricalSimulation,2023-12-01,2023-12-01,2023-11-30,,2023-11-30,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2023-12-01,2023-12-01,2023-11-30,,2023-11-30,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2023-12-01,2023-12-01,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
Static_POT_EVT,2023-12-01,2023-12-01,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
GARCH_EVT,2023-12-01,2023-12-01,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
FHS,2023-12-01,2023-12-01,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
HistoricalSimulation,2023-12-04,2023-12-04,2023-12-01,,2023-12-01,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2023-12-04,2023-12-04,2023-12-01,,2023-12-01,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2023-12-04,2023-12-04,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
Static_POT_EVT,2023-12-04,2023-12-04,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
GARCH_EVT,2023-12-04,2023-12-04,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
FHS,2023-12-04,2023-12-04,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
HistoricalSimulation,2023-12-05,2023-12-05,2023-12-04,,2023-12-04,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2023-12-05,2023-12-05,2023-12-04,,2023-12-04,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2023-12-05,2023-12-05,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
Static_POT_EVT,2023-12-05,2023-12-05,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
GARCH_EVT,2023-12-05,2023-12-05,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
FHS,2023-12-05,2023-12-05,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
HistoricalSimulation,2023-12-06,2023-12-06,2023-12-05,,2023-12-05,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2023-12-06,2023-12-06,2023-12-05,,2023-12-05,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2023-12-06,2023-12-06,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
Static_POT_EVT,2023-12-06,2023-12-06,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
GARCH_EVT,2023-12-06,2023-12-06,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
FHS,2023-12-06,2023-12-06,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
HistoricalSimulation,2023-12-07,2023-12-07,2023-12-06,,2023-12-06,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2023-12-07,2023-12-07,2023-12-06,,2023-12-06,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2023-12-07,2023-12-07,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
Static_POT_EVT,2023-12-07,2023-12-07,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
GARCH_EVT,2023-12-07,2023-12-07,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
FHS,2023-12-07,2023-12-07,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
HistoricalSimulation,2023-12-08,2023-12-08,2023-12-07,,2023-12-07,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2023-12-08,2023-12-08,2023-12-07,,2023-12-07,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2023-12-08,2023-12-08,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
Static_POT_EVT,2023-12-08,2023-12-08,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
GARCH_EVT,2023-12-08,2023-12-08,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
FHS,2023-12-08,2023-12-08,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
HistoricalSimulation,2023-12-11,2023-12-11,2023-12-08,,2023-12-08,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2023-12-11,2023-12-11,2023-12-08,,2023-12-08,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2023-12-11,2023-12-11,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
Static_POT_EVT,2023-12-11,2023-12-11,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
GARCH_EVT,2023-12-11,2023-12-11,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
FHS,2023-12-11,2023-12-11,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
HistoricalSimulation,2023-12-12,2023-12-12,2023-12-11,,2023-12-11,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2023-12-12,2023-12-12,2023-12-11,,2023-12-11,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2023-12-12,2023-12-12,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
Static_POT_EVT,2023-12-12,2023-12-12,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
GARCH_EVT,2023-12-12,2023-12-12,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
FHS,2023-12-12,2023-12-12,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
HistoricalSimulation,2023-12-13,2023-12-13,2023-12-12,,2023-12-12,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2023-12-13,2023-12-13,2023-12-12,,2023-12-12,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2023-12-13,2023-12-13,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
Static_POT_EVT,2023-12-13,2023-12-13,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
GARCH_EVT,2023-12-13,2023-12-13,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
FHS,2023-12-13,2023-12-13,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
HistoricalSimulation,2023-12-14,2023-12-14,2023-12-13,,2023-12-13,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2023-12-14,2023-12-14,2023-12-13,,2023-12-13,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2023-12-14,2023-12-14,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
Static_POT_EVT,2023-12-14,2023-12-14,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
GARCH_EVT,2023-12-14,2023-12-14,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
FHS,2023-12-14,2023-12-14,2023-11-13,,2023-11-13,point_forecast_fixed_between_refits,,2023-11-13,frozen pre-test (training/validation only),True
HistoricalSimulation,2023-12-15,2023-12-15,2023-12-14,,2023-12-14,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2023-12-15,2023-12-15,2023-12-14,,2023-12-14,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2023-12-15,2023-12-15,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
Static_POT_EVT,2023-12-15,2023-12-15,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
GARCH_EVT,2023-12-15,2023-12-15,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
FHS,2023-12-15,2023-12-15,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
HistoricalSimulation,2023-12-18,2023-12-18,2023-12-15,,2023-12-15,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2023-12-18,2023-12-18,2023-12-15,,2023-12-15,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2023-12-18,2023-12-18,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
Static_POT_EVT,2023-12-18,2023-12-18,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
GARCH_EVT,2023-12-18,2023-12-18,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
FHS,2023-12-18,2023-12-18,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
HistoricalSimulation,2023-12-19,2023-12-19,2023-12-18,,2023-12-18,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2023-12-19,2023-12-19,2023-12-18,,2023-12-18,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2023-12-19,2023-12-19,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
Static_POT_EVT,2023-12-19,2023-12-19,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
GARCH_EVT,2023-12-19,2023-12-19,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
FHS,2023-12-19,2023-12-19,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
HistoricalSimulation,2023-12-20,2023-12-20,2023-12-19,,2023-12-19,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2023-12-20,2023-12-20,2023-12-19,,2023-12-19,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2023-12-20,2023-12-20,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
Static_POT_EVT,2023-12-20,2023-12-20,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
GARCH_EVT,2023-12-20,2023-12-20,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
FHS,2023-12-20,2023-12-20,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
HistoricalSimulation,2023-12-21,2023-12-21,2023-12-20,,2023-12-20,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2023-12-21,2023-12-21,2023-12-20,,2023-12-20,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2023-12-21,2023-12-21,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
Static_POT_EVT,2023-12-21,2023-12-21,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
GARCH_EVT,2023-12-21,2023-12-21,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
FHS,2023-12-21,2023-12-21,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
HistoricalSimulation,2023-12-22,2023-12-22,2023-12-21,,2023-12-21,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2023-12-22,2023-12-22,2023-12-21,,2023-12-21,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2023-12-22,2023-12-22,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
Static_POT_EVT,2023-12-22,2023-12-22,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
GARCH_EVT,2023-12-22,2023-12-22,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
FHS,2023-12-22,2023-12-22,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
HistoricalSimulation,2023-12-26,2023-12-26,2023-12-22,,2023-12-22,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2023-12-26,2023-12-26,2023-12-22,,2023-12-22,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2023-12-26,2023-12-26,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
Static_POT_EVT,2023-12-26,2023-12-26,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
GARCH_EVT,2023-12-26,2023-12-26,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
FHS,2023-12-26,2023-12-26,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
HistoricalSimulation,2023-12-27,2023-12-27,2023-12-26,,2023-12-26,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2023-12-27,2023-12-27,2023-12-26,,2023-12-26,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2023-12-27,2023-12-27,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
Static_POT_EVT,2023-12-27,2023-12-27,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
GARCH_EVT,2023-12-27,2023-12-27,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
FHS,2023-12-27,2023-12-27,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
HistoricalSimulation,2023-12-28,2023-12-28,2023-12-27,,2023-12-27,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2023-12-28,2023-12-28,2023-12-27,,2023-12-27,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2023-12-28,2023-12-28,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
Static_POT_EVT,2023-12-28,2023-12-28,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
GARCH_EVT,2023-12-28,2023-12-28,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
FHS,2023-12-28,2023-12-28,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
HistoricalSimulation,2023-12-29,2023-12-29,2023-12-28,,2023-12-28,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2023-12-29,2023-12-29,2023-12-28,,2023-12-28,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2023-12-29,2023-12-29,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
Static_POT_EVT,2023-12-29,2023-12-29,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
GARCH_EVT,2023-12-29,2023-12-29,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
FHS,2023-12-29,2023-12-29,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-01-01,2024-01-01,2023-12-29,,2023-12-29,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-01-01,2024-01-01,2023-12-29,,2023-12-29,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-01-01,2024-01-01,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-01-01,2024-01-01,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
GARCH_EVT,2024-01-01,2024-01-01,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
FHS,2024-01-01,2024-01-01,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-01-02,2024-01-02,2024-01-01,,2024-01-01,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-01-02,2024-01-02,2024-01-01,,2024-01-01,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-01-02,2024-01-02,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-01-02,2024-01-02,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
GARCH_EVT,2024-01-02,2024-01-02,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
FHS,2024-01-02,2024-01-02,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-01-03,2024-01-03,2024-01-02,,2024-01-02,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-01-03,2024-01-03,2024-01-02,,2024-01-02,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-01-03,2024-01-03,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-01-03,2024-01-03,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
GARCH_EVT,2024-01-03,2024-01-03,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
FHS,2024-01-03,2024-01-03,2023-12-14,,2023-12-14,point_forecast_fixed_between_refits,,2023-12-14,frozen pre-test (training/validation only),True
